"Target FDR","Power","FDR","Method","n","p","s","amplitude","rho","i","ntrials"
0.76,0.992,0.370558375634518,"Knockoff (alt 1)",1000,250,0.5,5,0.1,39,50
0.77,0.992,0.370558375634518,"Knockoff (alt 1)",1000,250,0.5,5,0.1,39,50
0.78,0.992,0.370558375634518,"Knockoff (alt 1)",1000,250,0.5,5,0.1,39,50
0.79,0.992,0.370558375634518,"Knockoff (alt 1)",1000,250,0.5,5,0.1,39,50
0.8,0.992,0.370558375634518,"Knockoff (alt 1)",1000,250,0.5,5,0.1,39,50
0.81,0.992,0.370558375634518,"Knockoff (alt 1)",1000,250,0.5,5,0.1,39,50
0.82,0.992,0.370558375634518,"Knockoff (alt 1)",1000,250,0.5,5,0.1,39,50
0.83,0.992,0.370558375634518,"Knockoff (alt 1)",1000,250,0.5,5,0.1,39,50
0.84,0.992,0.370558375634518,"Knockoff (alt 1)",1000,250,0.5,5,0.1,39,50
0.85,0.992,0.370558375634518,"Knockoff (alt 1)",1000,250,0.5,5,0.1,39,50
0.86,0.992,0.370558375634518,"Knockoff (alt 1)",1000,250,0.5,5,0.1,39,50
0.87,0.992,0.370558375634518,"Knockoff (alt 1)",1000,250,0.5,5,0.1,39,50
0.88,0.992,0.370558375634518,"Knockoff (alt 1)",1000,250,0.5,5,0.1,39,50
0.89,0.992,0.370558375634518,"Knockoff (alt 1)",1000,250,0.5,5,0.1,39,50
0.9,0.992,0.370558375634518,"Knockoff (alt 1)",1000,250,0.5,5,0.1,39,50
0.91,0.992,0.370558375634518,"Knockoff (alt 1)",1000,250,0.5,5,0.1,39,50
0.92,0.992,0.370558375634518,"Knockoff (alt 1)",1000,250,0.5,5,0.1,39,50
0.93,0.992,0.370558375634518,"Knockoff (alt 1)",1000,250,0.5,5,0.1,39,50
0.94,0.992,0.370558375634518,"Knockoff (alt 1)",1000,250,0.5,5,0.1,39,50
0.95,0.992,0.370558375634518,"Knockoff (alt 1)",1000,250,0.5,5,0.1,39,50
0.96,0.992,0.370558375634518,"Knockoff (alt 1)",1000,250,0.5,5,0.1,39,50
0.97,0.992,0.370558375634518,"Knockoff (alt 1)",1000,250,0.5,5,0.1,39,50
0.98,0.992,0.370558375634518,"Knockoff (alt 1)",1000,250,0.5,5,0.1,39,50
0.99,0.992,0.370558375634518,"Knockoff (alt 1)",1000,250,0.5,5,0.1,39,50
1,0.992,0.370558375634518,"Knockoff (alt 1)",1000,250,0.5,5,0.1,39,50
0.001,0,0,"AdaPT",1000,250,0.5,5,0.1,39,50
0.002,0,0,"AdaPT",1000,250,0.5,5,0.1,39,50
0.003,0,0,"AdaPT",1000,250,0.5,5,0.1,39,50
0.004,0,0,"AdaPT",1000,250,0.5,5,0.1,39,50
0.005,0,0,"AdaPT",1000,250,0.5,5,0.1,39,50
0.006,0,0,"AdaPT",1000,250,0.5,5,0.1,39,50
0.007,0,0,"AdaPT",1000,250,0.5,5,0.1,39,50
0.008,0,0,"AdaPT",1000,250,0.5,5,0.1,39,50
0.009,0.912,0,"AdaPT",1000,250,0.5,5,0.1,39,50
0.01,0.912,0,"AdaPT",1000,250,0.5,5,0.1,39,50
0.02,0.992,0,"AdaPT",1000,250,0.5,5,0.1,39,50
0.03,0.992,0.0158730158730159,"AdaPT",1000,250,0.5,5,0.1,39,50
0.04,1,0.015748031496063,"AdaPT",1000,250,0.5,5,0.1,39,50
0.05,1,0.015748031496063,"AdaPT",1000,250,0.5,5,0.1,39,50
0.06,1,0.015748031496063,"AdaPT",1000,250,0.5,5,0.1,39,50
0.07,1,0.0310077519379845,"AdaPT",1000,250,0.5,5,0.1,39,50
0.08,1,0.0310077519379845,"AdaPT",1000,250,0.5,5,0.1,39,50
0.09,1,0.0671641791044776,"AdaPT",1000,250,0.5,5,0.1,39,50
0.1,1,0.0808823529411765,"AdaPT",1000,250,0.5,5,0.1,39,50
0.11,1,0.0808823529411765,"AdaPT",1000,250,0.5,5,0.1,39,50
0.12,1,0.0875912408759124,"AdaPT",1000,250,0.5,5,0.1,39,50
0.13,1,0.100719424460432,"AdaPT",1000,250,0.5,5,0.1,39,50
0.14,1,0.107142857142857,"AdaPT",1000,250,0.5,5,0.1,39,50
0.15,1,0.119718309859155,"AdaPT",1000,250,0.5,5,0.1,39,50
0.16,1,0.143835616438356,"AdaPT",1000,250,0.5,5,0.1,39,50
0.17,1,0.161073825503356,"AdaPT",1000,250,0.5,5,0.1,39,50
0.18,1,0.198717948717949,"AdaPT",1000,250,0.5,5,0.1,39,50
0.19,1,0.198717948717949,"AdaPT",1000,250,0.5,5,0.1,39,50
0.2,1,0.233128834355828,"AdaPT",1000,250,0.5,5,0.1,39,50
0.21,1,0.233128834355828,"AdaPT",1000,250,0.5,5,0.1,39,50
0.22,1,0.23780487804878,"AdaPT",1000,250,0.5,5,0.1,39,50
0.23,1,0.23780487804878,"AdaPT",1000,250,0.5,5,0.1,39,50
0.24,1,0.242424242424242,"AdaPT",1000,250,0.5,5,0.1,39,50
0.25,1,0.255952380952381,"AdaPT",1000,250,0.5,5,0.1,39,50
0.26,1,0.269005847953216,"AdaPT",1000,250,0.5,5,0.1,39,50
0.27,1,0.277456647398844,"AdaPT",1000,250,0.5,5,0.1,39,50
0.28,1,0.277456647398844,"AdaPT",1000,250,0.5,5,0.1,39,50
0.29,1,0.289772727272727,"AdaPT",1000,250,0.5,5,0.1,39,50
0.3,1,0.289772727272727,"AdaPT",1000,250,0.5,5,0.1,39,50
0.31,1,0.289772727272727,"AdaPT",1000,250,0.5,5,0.1,39,50
0.32,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.33,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.34,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.35,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.36,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.37,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.38,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.39,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.4,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.41,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.42,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.43,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.44,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.45,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.46,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.47,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.48,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.49,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.5,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.51,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.52,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.53,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.54,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.55,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.56,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.57,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.58,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.59,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.6,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.61,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.62,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.63,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.64,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.65,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.66,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.67,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.68,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.69,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.7,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.71,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.72,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.73,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.74,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.75,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.76,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.77,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.78,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.79,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.8,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.81,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.82,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.83,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.84,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.85,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.86,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.87,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.88,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.89,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.9,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.91,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.92,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.93,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.94,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.95,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.96,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.97,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.98,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.99,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
1,1,0.293785310734463,"AdaPT",1000,250,0.5,5,0.1,39,50
0.001,0,0,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.002,0,0,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.003,0,0,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.004,0,0,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.005,0,0,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.006,0,0,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.007,0,0,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.008,0,0,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.009,0,0,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.01,0,0,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.02,0.816,0.0285714285714286,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.03,0.816,0.0377358490566038,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.04,0.856,0.036036036036036,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.05,0.872,0.0353982300884956,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.06,0.872,0.0353982300884956,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.07,0.88,0.0517241379310345,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.08,0.888,0.0512820512820513,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.09,0.888,0.0593220338983051,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.1,0.888,0.0593220338983051,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.11,0.912,0.102362204724409,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.12,0.928,0.10077519379845,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.13,0.952,0.125,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.14,0.96,0.160839160839161,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.15,0.96,0.172413793103448,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.16,0.96,0.178082191780822,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.17,0.96,0.178082191780822,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.18,0.96,0.178082191780822,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.19,0.96,0.178082191780822,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.2,0.96,0.183673469387755,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.21,0.96,0.194630872483221,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.22,0.968,0.198675496688742,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.23,0.968,0.198675496688742,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.24,0.968,0.198675496688742,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.25,0.968,0.209150326797386,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.26,0.968,0.209150326797386,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.27,0.968,0.214285714285714,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.28,0.968,0.214285714285714,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.29,0.968,0.214285714285714,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.3,0.968,0.214285714285714,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.31,0.968,0.214285714285714,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.32,0.968,0.214285714285714,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.33,0.968,0.288235294117647,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.34,0.968,0.308571428571429,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.35,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.36,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.37,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.38,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.39,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.4,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.41,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.42,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.43,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.44,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.45,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.46,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.47,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.48,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.49,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.5,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.51,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.52,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.53,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.54,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.55,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.56,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.57,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.58,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.59,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.6,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.61,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.62,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.63,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.64,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.65,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.66,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.67,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.68,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.69,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.7,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.71,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.72,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.73,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.74,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.75,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.76,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.77,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.78,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.79,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.8,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.81,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.82,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.83,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.84,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.85,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.86,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.87,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.88,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.89,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.9,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.91,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.92,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.93,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.94,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.95,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.96,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.97,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.98,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.99,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
1,0.968,0.324022346368715,"AdaPT (alt 1)",1000,250,0.5,5,0.1,39,50
0.001,0,0,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.002,0,0,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.003,0,0,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.004,0,0,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.005,0,0,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.006,0,0,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.007,0,0,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.008,0,0,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.009,0,0,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.01,0,0,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.02,0.48,0,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.03,0.48,0,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.04,0.6,0,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.05,0.752,0.0208333333333333,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.06,0.8,0.0384615384615385,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.07,0.856,0.0446428571428571,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.08,0.864,0.0442477876106195,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.09,0.92,0.08,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.1,0.92,0.08,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.11,0.928,0.10077519379845,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.12,0.936,0.113636363636364,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.13,0.936,0.113636363636364,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.14,0.936,0.120300751879699,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.15,0.944,0.119402985074627,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.16,0.944,0.119402985074627,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.17,0.952,0.125,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.18,0.952,0.125,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.19,0.952,0.125,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.2,0.96,0.142857142857143,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.21,0.96,0.160839160839161,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.22,0.96,0.166666666666667,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.23,0.96,0.166666666666667,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.24,0.96,0.189189189189189,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.25,0.96,0.189189189189189,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.26,0.96,0.2,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.27,0.96,0.230769230769231,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.28,0.96,0.235668789808917,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.29,0.96,0.240506329113924,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.3,0.96,0.240506329113924,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.31,0.96,0.240506329113924,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.32,0.96,0.25,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.33,0.984,0.263473053892216,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.34,0.992,0.266272189349112,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.35,0.992,0.266272189349112,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.36,0.992,0.27906976744186,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.37,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.38,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.39,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.4,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.41,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.42,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.43,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.44,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.45,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.46,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.47,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.48,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.49,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.5,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.51,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.52,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.53,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.54,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.55,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.56,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.57,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.58,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.59,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.6,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.61,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
0.62,0.992,0.28735632183908,"AdaPT (alt 2)",1000,250,0.5,5,0.1,39,50
